id,title,link,series,author,rating_count,review_count,pages,score,date_published,first_published,genre,publisher,isbn,language,awards,isbn10,rating
32075671,The Hate U Give,https://www.goodreads.com/book/show/32075671-the-hate-u-give,The Hate U Give #1,Angie Thomas,"852,911","74,237",454,"21,651","February 28, 2017","February 28, 2017","Young Adult, Fiction, Contemporary, Audiobook, Realistic Fiction, Race, Social Justice, Teen, Coming Of Age, Young Adult Contemporary",Balzer + Bray,,English,"National Book Award Nominee for Young People's Literature (2017), Odyssey Award (2018), William C. Morris YA Debut Award (2018), Los Angeles Times Book Prize Nominee for Young Adult Literature (2017), Edgar Award Nominee for Best Young Adult (2018), Michael L. Printz Award Nominee (2018), Teen Buckeye Book Award (2018), Rhode Island Teen Book Award (2019), Evergreen Teen Book Award Nominee for High School (2020), Coretta Scott King Book Award Nominee for Author Honor (2018), Deutscher Jugendliteraturpreis for Preis der Jugendjury (2018), Amelia Elizabeth Walden Award (2018), Boston Globe-Horn Book Award for Fiction (2017), The Inky Awards for Silver Inky (2018), California Young Readers Medal Nominee for Young Adult (2020), Lincoln Award (2019), Waterstones Children's Book Prize for Overall and Older Fiction (2018), Kirkus Prize Nominee for Young Readers' Literature (2017), Goodreads Choice Award for Young Adult Fiction & for Debut Goodreads Author (2017) and for Best of the Best (2018), Carnegie Medal Nominee (2018), NAACP Image Award Nominee for Youth/Teens (2018), Gateway Readers Award (2020), Blogistanian Kuopus (2017)",,4.48
838729,The Return of the King,https://www.goodreads.com/book/show/838729.The_Return_of_the_King,The Lord of the Rings #3,J.R.R. Tolkien,"863,847","17,082",385,"21,636","July 12, 1974","October 20, 1955","Fantasy, Fiction, Classics, Adventure, High Fantasy, Science Fiction Fantasy, Epic Fantasy, Audiobook, Novels, Literature",Ballantine Books,9780345240347,English,,0345240340,4.56
30289,The Republic,https://www.goodreads.com/book/show/30289.The_Republic,Plato's Dialogues #4,Plato,"199,445","5,317",416,"21,558","February 25, 2003","January 1, 376","Philosophy, Classics, Nonfiction, Politics, History, School, Literature, Ancient, Political Science, College",Penguin Classics,9780140449143,English,,0140449140,3.96
690926,The Twilight Collection,https://www.goodreads.com/book/show/690926.The_Twilight_Collection,The Twilight Saga #1-3,Stephenie Meyer,"46,063","1,158",1690,"21,499","January 1, 2007","November 1, 2007","Fantasy, Young Adult, Romance, Vampires, Fiction, Paranormal, Paranormal Romance, Supernatural, Teen, Urban Fantasy",Little Brown & Co,9780316003728,English,,0316003727,3.81
41681,The Jungle,https://www.goodreads.com/book/show/41681.The_Jungle,,Upton Sinclair,"142,828","6,997",335,"21,481","April 1, 2003","February 25, 1905","Classics, Fiction, Historical Fiction, Literature, Politics, School, Novels, Historical, Banned Books, Classic Literature",See Sharp Press,9781884365300,English,,1884365302,3.76
3777732,City of Glass,https://www.goodreads.com/book/show/3777732-city-of-glass,The Mortal Instruments #3,Cassandra Clare,"943,442","33,786",541,"21,272","March 24, 2009","March 24, 2009","Fantasy, Young Adult, Romance, Paranormal, Urban Fantasy, Fiction, Vampires, Supernatural, Young Adult Fantasy, Magic",Margaret K. McElderry Books,9781416914303,English,,1416914307,4.28
4137,Me Talk Pretty One Day,https://www.goodreads.com/book/show/4137.Me_Talk_Pretty_One_Day,,David Sedaris,"690,498","19,661",272,"21,142","January 1, 2001","January 1, 2000","Nonfiction, Humor, Memoir, Essays, Short Stories, Comedy, Biography, Audiobook, Biography Memoir, Autobiography","Little, Brown and Company",9780349113913,English,,0349113912,4.00
10987,Voyager,https://www.goodreads.com/book/show/10987.Voyager,Outlander #3,Diana Gabaldon,"301,268","12,701",870,"21,094","August 7, 2001","December 1, 1993","Historical Fiction, Romance, Fantasy, Fiction, Time Travel, Historical, Historical Romance, Audiobook, Adult, Scotland",Dell,9780385335997,English,,0385335997,4.39
35959740,Circe,https://www.goodreads.com/book/show/35959740-circe,,Madeline Miller,"966,518","94,955",393,"21,061","April 10, 2018","April 10, 2018","Fantasy, Fiction, Mythology, Historical Fiction, Greek Mythology, Retellings, Audiobook, Historical, Adult, Magic","Little, Brown and Company",9780316556347,English,"Mythopoeic Fantasy Award Nominee for Adult Literature (2019), ALA Alex Award (2019), Tähtifantasia Award Nominee (2022), Women's Prize for Fiction Nominee (2019), The Kitschies for Red Tentacle (Best Novel) (2019), Goodreads Choice Award for Fantasy (2018), Book of the Month Book of the Year Award (2018), RUSA CODES Reading List Nominee for Historical Fiction (2019)",0316556343,4.24
2866718,Untamed,https://www.goodreads.com/book/show/2866718-untamed,House of Night #4,P.C. Cast,"232,817","3,963",338,"21,016","September 23, 2008","September 23, 2008","Young Adult, Vampires, Fantasy, Paranormal, Romance, Fiction, Supernatural, Urban Fantasy, Paranormal Romance, Magic",St. Martin's Griffin,9780312379834,English,,0312379838,3.94
