id,title,link,series,author,rating_count,review_count,pages,score,date_published,first_published,genre,publisher,isbn,language,awards,isbn10,rating
7060582,Twice Bitten,https://www.goodreads.com/book/show/7060582-twice-bitten,Chicagoland Vampires #3,Chloe Neill,"50,391","1,786",355,"1,370","July 6, 2010","July 1, 2010","Urban Fantasy, Vampires, Paranormal, Fantasy, Romance, Paranormal Romance, Adult, Magic, Supernatural, Shapeshifters",Penguin Group NAL Trade,9780451230645,English,,0451230647,4.20
24058273,Praying the Bible,https://www.goodreads.com/book/show/24058273-praying-the-bible,,Donald S. Whitney,"5,833","1,005",106,"1,370","July 31, 2015","July 31, 2015","Prayer, Christian, Christian Living, Theology, Nonfiction, Faith, Christianity, Religion, Christian Non Fiction, Discipleship",Crossway,9781433547843,English,,1433547848,4.48
1809465,Rodrick Rules,https://www.goodreads.com/book/show/1809465.Rodrick_Rules,Diary of a Wimpy Kid #2,Jeff Kinney,"174,394","8,544",226,"1,369","February 1, 2008","October 15, 2008","Fiction, Humor, Middle Grade, Childrens, Realistic Fiction, Graphic Novels, Young Adult, Comedy, Comics, Contemporary",Amulet Books,9780810994737,English,,0810994739,4.15
2213324,Airhead,https://www.goodreads.com/book/show/2213324.Airhead,Airhead #1,Meg Cabot,"38,674","2,216",337,"1,369","May 13, 2008","June 1, 2008","Young Adult, Romance, Chick Lit, Contemporary, Fiction, Science Fiction, Teen, Fantasy, Mystery, Realistic Fiction",Point,9780545040525,English,,0545040523,3.77
29904287,The 7th Canon,https://www.goodreads.com/book/show/29904287-the-7th-canon,,Robert Dugoni,"24,145",938,333,"1,369","September 27, 2016","September 27, 2016","Mystery, Thriller, Fiction, Mystery Thriller, Crime, Legal Thriller, Audiobook, Suspense, Adult, Contemporary",Thomas & Mercer,9781503939424,English,,1503939421,4.26
42439142,Evoke,https://www.goodreads.com/book/show/42439142-evoke,Lake Haven #1,Danielle Simmons,229,27,300,"1,368","November 1, 2018","November 1, 2018","Drama, Fantasy, Romance, New Adult, Fiction, Contemporary, Book Club",BookBa,9781543946482,English,,1543946488,4.41
54817562,Madam Speaker: Nancy Pelosi and the Lessons of Power,https://www.goodreads.com/book/show/54817562-madam-speaker,,Susan Page,"1,472",202,448,"1,368","April 20, 2021","April 20, 2021","Politics, Biography, Nonfiction, History, Biography Memoir, Memoir, Leadership, Audiobook, American History, 21st Century",Twelve,9781538750698,English,,1538750694,4.14
53642699,The Mountain Is You: Transforming Self-Sabotage Into Self-Mastery,https://www.goodreads.com/book/show/53642699-the-mountain-is-you,,Brianna Wiest,"36,716","3,044",421,"1,367",,"May 28, 2020","Self Help, Nonfiction, Psychology, Personal Development, Mental Health, Audiobook, Poetry",,,,,,4.12
58984654,The Mosquito Bowl: A Game of Life and Death in World War II,https://www.goodreads.com/book/show/58984654-the-mosquito-bowl,,Buzz Bissinger,"2,671",349,480,"1,367","September 13, 2022","September 13, 2022","Nonfiction, History, Sports, World War II, Military Fiction, War, Football, American History, Audiobook, Military History",Harper,9780062879929,English,,0062879928,3.83
40948565,The Secret of the Nagas,https://www.goodreads.com/book/show/40948565-the-secret-of-the-nagas,Shiva Trilogy #2,Amish Tripathi,"88,505","3,286",398,"1,366","May 22, 2012","July 21, 2011","Fiction, Mythology, Fantasy, Indian Literature, Historical Fiction, India, Amish, Adventure, Novels, Thriller",Westland,,English,,,4.10
