id,title,link,series,author,rating_count,review_count,pages,score,date_published,first_published,genre,publisher,isbn,language,awards,isbn10,rating
2237117,Outcast,https://www.goodreads.com/book/show/2237117.Outcast,Warriors: Power of Three #3,Erin Hunter,"20,981",563,352,374,"April 22, 2008","April 22, 2008","Fantasy, Animals, Middle Grade, Childrens, Fiction, Young Adult, Cats, Adventure, Animal Fiction, Juvenile",HarperCollins,9780060892081,English,,0060892080,4.25
46755,Surfacing,https://www.goodreads.com/book/show/46755.Surfacing,,Margaret Atwood,"25,971","1,866",199,374,"June 1, 1998","January 1, 1972","Fiction, Canada, Literary Fiction, Contemporary, Classics, Canadian Literature, Feminism, Literature, Novels, Mystery",Anchor,9780385491051,English,,0385491050,3.45
311034,On the Night of the Seventh Moon,https://www.goodreads.com/book/show/311034.On_the_Night_of_the_Seventh_Moon,,Victoria Holt,"5,510",326,384,374,"March 1, 1995","September 1, 1972","Romance, Gothic, Mystery, Fiction, Historical Fiction, Historical Romance, Gothic Romance, Historical, Romantic Suspense, Adult",Random House Publishing Group,9780345470386,English,,0345470389,3.97
2440137,A Quiet Belief in Angels,https://www.goodreads.com/book/show/2440137.A_Quiet_Belief_in_Angels,,R.J. Ellory,"6,454",675,406,374,"December 27, 2007","January 1, 2007","Fiction, Crime, Thriller, Mystery, Historical Fiction, Mystery Thriller, Historical, Contemporary, Audiobook, The United States Of America",Orion,9780752882635,English,,0752882635,3.84
5861926,The Sword Thief,https://www.goodreads.com/book/show/5861926-the-sword-thief,The 39 Clues #3,Peter Lerangis,"50,239","1,411",156,374,"April 1, 2009","April 1, 2009","Mystery, Adventure, Middle Grade, Fiction, Young Adult, Childrens, Fantasy, Audiobook, Juvenile, Action","Scholastic, Inc.",9780545135702,English,,0545135702,3.89
128461,A Season in Hell and The Drunken Boat,https://www.goodreads.com/book/show/128461.A_Season_in_Hell_and_The_Drunken_Boat,,Arthur Rimbaud,"8,794",313,103,374,"June 28, 1961","January 1, 1872","Poetry, Classics, France, Fiction, Literature, French Literature, 19th Century, Philosophy, Queer, LGBT",New Directions,9780811201858,English,,0811201856,4.33
5082599,Practice Makes Perfect,https://www.goodreads.com/book/show/5082599-practice-makes-perfect,,Julie James,"31,538","1,826",291,374,"March 3, 2009","March 3, 2009","Romance, Contemporary Romance, Contemporary, Chick Lit, Adult, Humor, Fiction, Audiobook, New Adult, Adult Fiction",Berkley Sensation,9780425226742,English,,0425226743,3.95
6420319,Las legiones malditas,https://www.goodreads.com/book/show/6420319-las-legiones-malditas,Publio Cornelio Escipión #2,Santiago Posteguillo,"8,641",536,864,374,"January 1, 2011","March 1, 2008","Historical Fiction, Historical, Fiction, Spanish Literature, Novels, Literature, Ancient History, War, Audiobook, Roman",B (Ediciones B),9788466637688,Spanish; Castilian,,8466637680,4.69
1347837,Rule of Two,https://www.goodreads.com/book/show/1347837.Rule_of_Two,Star Wars: Darth Bane #2,Drew Karpyshyn,"22,505",850,318,374,"December 26, 2007","December 26, 2007","Star Wars, Science Fiction, Fiction, Fantasy, Space Opera, Audiobook, Novels, Science Fiction Fantasy, Adventure, Space",Del Rey Books,9780345477484,English,,0345477480,4.22
18877,The Warrior Prophet,https://www.goodreads.com/book/show/18877.The_Warrior_Prophet,The Prince of Nothing #2,R. Scott Bakker,"14,013",439,624,374,"October 25, 2005","June 18, 2004","Fantasy, Fiction, Epic Fantasy, Dark Fantasy, High Fantasy, Philosophy, Science Fiction Fantasy, Epic, Speculative Fiction, Canada",Harry N. Abrams/Overlook Press,9781585677283,English,,1585677280,3.97
768777,"Ultima noapte de dragoste, întâia noapte de război",https://www.goodreads.com/book/show/768777.Ultima_noapte_de_dragoste_nt_ia_noapte_de_r_zboi,,Camil Petrescu,"15,458",346,288,374,"January 1, 2009","November 8, 1930","Romanian Literature, Classics, Fiction, School, Romance, War, Read For School, Romania, 20th Century, Literature",Gramar,9789735915889,Romanian,,,3.56
124524,Joni: An Unforgettable Story,https://www.goodreads.com/book/show/124524.Joni,,Joni Eareckson Tada,"31,684",461,205,374,"August 1, 2001","January 1, 1976","Biography, Nonfiction, Christian, Memoir, Autobiography, Christianity, Inspirational, Biography Memoir, Faith, Christian Non Fiction",Zondervan,9780310240013,English,,0310240018,4.23
17287926,Cinderella,https://www.goodreads.com/book/show/17287926-cinderella,,Jenni James,"2,196",209,250,374,"February 18, 2013","January 1, 2013","Fantasy, Fairy Tales, Romance, Young Adult, Retellings, Cinderella, Fairy Tale Retellings, Fiction, Teen, Historical Romance",StoneHouse Ink,2940016316192,English,,,3.88
113773,Last Days of Summer,https://www.goodreads.com/book/show/113773.Last_Days_of_Summer,,Steve Kluger,"4,979",884,368,374,"May 24, 2005","June 1, 1998","Fiction, Historical Fiction, Sports, Young Adult, Baseball, Humor, Historical, Coming Of Age, Adult, World War II",William Morrow Paperbacks,9780060821449,English,,0060821442,4.38
483103,The Seven Dials Mystery,https://www.goodreads.com/book/show/483103.The_Seven_Dials_Mystery,Superintendent Battle #2,Agatha Christie,"26,007","1,872",375,374,"January 1, 2001","November 1, 1941","Mystery, Fiction, Crime, Classics, Mystery Thriller, Detective, Thriller, British Literature, Murder Mystery, Adult",Harper Collins,9780007122592,English,,0007122594,3.80
17910124,The Emperor's Blades,https://www.goodreads.com/book/show/17910124-the-emperor-s-blades,Chronicle of the Unhewn Throne #1,Brian Staveley,"39,432","2,841",480,374,"January 14, 2014","January 14, 2014","Fantasy, Epic Fantasy, Fiction, High Fantasy, Adult, Adventure, Audiobook, Science Fiction Fantasy, Epic, Magic",Tor Books,9780765336408,English,,0765336405,4.09
11512161,قمر على سمرقند,https://www.goodreads.com/book/show/11512161,,محمد المنسي قنديل,"13,538","2,191",458,374,"June 1, 2011","January 1, 2004","Novels, Fiction, Literature, Historical Fiction, Egypt, Unfinished, Contemporary, Audiobook, Asia, Egyptian Literature",دار الشروق,9789770929599,Arabic,,977092959X,3.87
172366,The Library of Babel,https://www.goodreads.com/book/show/172366.The_Library_of_Babel,,Jorge Luis Borges,"8,471",607,36,374,"January 1, 2000","January 1, 1941","Fiction, Short Stories, Classics, Philosophy, Fantasy, Magical Realism, Books About Books, Literature, Science Fiction, Latin American",David R Godine Pub,9781567921236,English,,156792123X,4.37
21469068,I'll Meet You There,https://www.goodreads.com/book/show/21469068-i-ll-meet-you-there,,Heather Demetrios,"14,850","2,351",388,374,"February 3, 2015","February 3, 2015","Young Adult, Contemporary, Romance, New Adult, Realistic Fiction, Fiction, Young Adult Contemporary, Military Fiction, Contemporary Romance, War",Henry Holt and Co. (BYR),9780805097955,English,,0805097953,4.05
